wape,mae,rmse,rmsle,bias,smape,spearman,top6_hit,coverage80,interval_score,pinball10,pinball90,model,origin,n_test,n_train,cohort_units,pred_units
2.603577029373205,31.93721156031131,39.42497609167484,1.4906130487408644,2.603577029373205,1.1856358657873163,0.6401708330983222,0.8333333333333334,0.06666666666666667,205.6122222675369,14.864255868052915,5.696966358700776,matrix_factorisation,2023-01-01,15,54,184.0,663.0581734046696
3.072924091233072,37.69453551912569,40.02060088289803,1.740019030887741,2.6527530292230934,1.3184586253658028,-0.018083921838935653,0.5,0.2,189.62664882453464,6.188406890175643,12.774257992277821,cluster_pool,2023-01-01,15,54,184.0,672.1065573770492
3.8752310693699723,47.53616778427166,49.81724141692727,1.9121754876559476,3.8607817627158734,1.3699635861561454,0.12164599070997602,0.5,0.2,148.63603195926115,7.065942855813308,7.797660340112801,ensemble,2023-01-01,15,54,184.0,894.3838443397207
0.7194799623671783,50.78329401041666,74.04282163152014,1.3804574639660039,-0.6430150531286895,1.0059630311040066,0.2531681017238376,0.3333333333333333,0.5833333333333334,201.74497561971214,6.779081087886216,13.395416474084996,heuristic,2025-03-20,12,72,847.0,302.36625
9.286773001356616,655.4913943457545,1091.3988289102474,2.77011346952558,9.286773001356616,1.4765083410214084,0.7060180864974626,0.8333333333333334,0.5833333333333334,5882.535486270474,34.399519072193876,553.8540295548535,naive_family,2025-03-20,12,72,847.0,8712.896732149055
3.2560752880043906,229.82464741164324,536.8614974543406,1.444693567502952,2.680001585254086,0.993752026555995,0.5185386805132409,0.5,0.6666666666666666,1629.2482691434036,11.848024513585687,151.07680240075467,size_ratio,2025-03-20,12,72,847.0,3116.961342710211
4.484054341774623,316.4995022902588,773.9546616556164,1.8894622249779345,3.8076436830026195,1.1415109262586265,-0.02097902097902098,0.3333333333333333,0.3333333333333333,2016.9578358928159,129.20990113035575,72.48588245892584,ridge,2025-03-20,12,72,847.0,4072.0741995032186
1.0323939941083182,72.86980941747879,118.6943352326324,1.5192256825129828,0.4637839135612812,0.8472222649661786,0.20423041640915962,0.3333333333333333,0.4166666666666667,328.86175373161467,10.868643153229415,22.01753221993205,lasso,2025-03-20,12,72,847.0,1239.8249747864052
0.8684562727248184,61.2985385831601,93.0201920057584,1.4846192662596815,0.3218033607598366,0.8331155740267947,0.18881118881118883,0.3333333333333333,0.5,274.13850234173464,7.195271272486321,20.21857896168714,elasticnet,2025-03-20,12,72,847.0,1119.5674465635818
0.6377739569754447,45.01621179651681,66.71441206407616,1.3035891834596027,-0.4135055127497803,0.8439578135968153,-0.03852895575860905,0.3333333333333333,0.6666666666666666,227.20605666663118,6.397891125000377,16.32271454166274,poisson_glm,2025-03-20,12,72,847.0,496.760830700936
0.63605484314471,44.89487101196411,66.60463038726041,1.3129293450433601,-0.42704031854032015,0.845941481018439,-0.0035026323416917316,0.3333333333333333,0.4166666666666667,305.723057429793,6.697102537413795,23.875203205565512,negbin_glm,2025-03-20,12,72,847.0,485.2968501963487
0.6982429006315884,49.28431140291295,63.086279418770964,1.6686796882234225,-0.1558369476495882,0.8098746223411589,-0.3216783216783217,0.3333333333333333,0.8333333333333334,211.74823440650684,8.517874282778523,12.656949157872155,random_forest,2025-03-20,12,72,847.0,715.0061053407987
0.6574546967093188,46.405344009399414,55.31878216321512,1.8378833505211085,0.43217663725545585,0.7274476816161964,0.5664335664335665,0.6666666666666666,0.6666666666666666,169.48264026641846,9.635932636260987,7.312331390380859,xgboost,2025-03-20,12,72,847.0,1213.0537109375
0.7399097367793421,52.22529558767523,55.68907489485648,1.7292860683718794,0.32447593430636057,0.8198948444046469,0.6013986013986015,0.6666666666666666,0.3333333333333333,233.9399675522385,13.868174774143633,9.525821981080213,lightgbm,2025-03-20,12,72,847.0,1121.8311163574874
2.022266244791525,142.73829244486845,301.17796300573053,1.2617237156569565,1.5208703066634688,1.0064396068514787,0.44055944055944063,0.3333333333333333,0.3333333333333333,794.8012463781123,40.59233362472406,38.887791013087146,gompertz,2025-03-20,12,72,847.0,2135.177149743958
2.3916566563358552,168.8110989930391,379.5006316374121,1.3052514910653443,1.845093000563816,1.0340183965225878,0.44055944055944063,0.3333333333333333,0.3333333333333333,992.396499071038,53.663072320091715,45.576577587012075,logistic,2025-03-20,12,72,847.0,2409.793771477552
2.5456270063757716,179.67883953335652,412.7617786647838,1.2775058553211982,1.9844161615537557,1.033418863153619,0.44055944055944063,0.3333333333333333,0.3333333333333333,1072.395028455413,59.08187242314754,48.157630422393744,bass,2025-03-20,12,72,847.0,2527.800488836031
0.6032006563236652,42.575912992178694,52.27898363461476,1.434698411795729,-0.0716565652688282,0.7714875451246913,0.5789509323035658,0.5,0.75,141.36666666666667,6.800000000000001,7.336666666666666,hier_bayes,2025-03-20,12,72,847.0,786.3068892173027
0.4236989073812466,29.906081212659657,35.778816267130686,1.183128576607023,0.02957602506245439,0.6653893563175987,0.7342657342657343,0.5,0.6666666666666666,159.5535509788317,7.642254741894523,8.313100355988647,knn_lookalike,2025-03-20,12,72,847.0,872.0508932278989
0.7079094590694432,49.9666093193182,72.63383403915837,1.3466797058208098,-0.6269504544841877,0.9980651269958876,0.3986045639319472,0.5,0.3333333333333333,355.93632011863036,6.551089959648787,29.042542052214248,matrix_factorisation,2025-03-20,12,72,847.0,315.97296505189297
